0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p,a,l,o, ,a,l,t,o,",",p,i,t,t,s,b,u
,,,,,,,l,t, ,l,a,k,e, ,c,i,t,y,",",c,i,n,c,i,n,n,a,t,i,",",n,e,w, ,o,r,l,e,a,n,s,",",d,e,n,v,e,r,",",n,e,w, ,y,o,r,k,",",p
,,,,,x,",",d,e,n,v,e,r,",",l,o,s, ,a,n,g,e,l,e,s,",",b,i,r,m,i,n,g,h,a,m,",",p,a,l,o, ,a,l,t,o,",",s,a,v,a,n,n,a,h,",",c,e,n,t
,,o,",",p,a,l,o, ,a,l,t,o,",",c,h,i,c,a,g,o,",",s,a,n, ,a,n,t,o,n,i,o,",",c,i,n,c,i,n,n,a,t,i,",",h,o,u,s,t,o,n,",",t,a,m,p,a, ,b
,,,,,,,,,,,,,,,,,,,,,,,,,s,p,o,k,a,n,e,",",b,o,s,t,o,n,",",n,e,w, ,o,r,l,e,a,n,s,",",k,a,n,s,a,s, ,c
,,,,,,,,e,",",o,l,y,m,p,i,a,",",a,n,c,h,o,r,a,g,e,",",d,e,n,v,e,r,",",o,m,a,h,a,",",h,u,n,t, ,v,a,l,l,e,y,",",c,h,i,c,a,g,o
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,h,",",s,e,a,t,t,l,e,",",k,a,n,s,a,s, ,c,i,t,y,",",a,l,b,u,q,u,e,r,q,u,e,",",c,i,n,c,i,n,n,a,t,i,",",o,r,l,a,n,d,o,",",m,e,m,p,h
,,,,,,,,,,,,,,,,,,,,,,,,,l,t,o,",",c,i,n,c,i,n,n,a,t,i,",",p,h,o,e,n,i,x,",",p,i,t,t,s,b,u,r,g,h,",",p
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,a,c,o,m,a,","
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,s,a,n,t,a, ,c,r,u,z,",",b,a,l,t,i,m,o,r,e,",",j,a,c,k,s,o,n,v,i,l,l,e,",",r,e,n,o,",",j,a,c,k,s,o,n,v,i,l,l,e,","
,o,r,l,a,n,d,o,",",s,a,c,r,a,m,e,n,t,o,",",a,n,c,h,o,r,a,g,e,",",s,a,n,t,a, ,m,o,n,i,c,a,",",r,i,c,h,m,o,n,d,",",l,a,s, ,v,e,g,a
,,,,,,,,,,,,,,,,,,,,,,,s,a,c,r,a,m,e,n,t,o,",",d,e,t,r,o,i,t,",",s,e,a,t,t,l,e,",",l,a,s, ,v,e,g,a,s,","
,,,,,,,,,,,,,,,,,,,,,,,m,",",s,a,v,a,n,n,a,h,",",c,h,a,r,l,e,s,t,o,n,",",l,a,s, ,v,e,g,a,s,",",c,e,n,t,r
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p,h,o,e,n,i,x,",",s,p,r,i,n,g,f,i,e,l,d
,,,,,,,,,,,,,,,i,t,",",l,e, ,b,a,m,",",a,n,c,h,o,r,a,g,e,",",c,l,e,v,e,l,a,n,",",m,i,l,w,a,u,k,e,e,",",t,a,m,p,a, 
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,l,i,t,t,l,e, ,r,o,c,k,",",l,e, ,b,a,m,",",b,a,l,t,i,m,o,r,e,",",o,r,l,a,n,d,o,",",h,o,n,o,l,u,l,u,",",p,h,o,e,n,i,x,",",l,e
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l,a,s, ,v,e,g,a,s,",",p,h,i,l,a,d
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,e,t,r,o,i,t,",",m,e,m,p,h,i,s,",",o,a,k,l
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,e,n
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,h,a,r,l,e,s,t,o,n,",",c,i,n,c,i,n,n,a,t,i,",",c,i,n,c,i,n,n,a,t,i
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p,h,o,e,n,i,x,",",s,p,o,k,a,n,e,",",l,o,s, ,a,n,g,e,l,e
,,,,,,,,,,,,,,,,d,e,t,r,o,i,t,",",p,o,r,t,l,a,n,d,",",d,a,l,l,a,s,",",d,a,l,l,a,s,",",l,a,s, ,v,e,g,a,s,",",p,h,i
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,p,o,k,a,n,e,",",m,e,m,p,h,i,s,",",p,a,l,o, ,a,l,t,o,",",s,a,n,t
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,e,w, ,y,o,r,k,",",c,h,i,c,a,g,o,",",b,u,f,f,a,l,o
,,,,,,,,,,,,,,,,,,,,,,,,,d,e,n,v,e,r,",",o,l,y,m,p,i,a,",",c,i,n,c,i,n,n,a,t,i,",",a,t,l,a,n,t,a,",",c
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,a,m,p,a, ,b,a,y,",",p,h,o,e,n,i,x,",",b,u,f,f
,,,,,,,,,,,,,,",",s,e,a,t,t,l,e,",",s,p,o,k,a,n,e,",",p,h,i,l,a,d,e,l,p,h,i,a,",",c,h,i,c,a,g,o,",",k,a,n,s,a,s, ,c
,,t,a,m,p,a, ,b,a,y,",",h,u,n,t, ,v,a,l,l,e,y,",",a,t,l,a,n,t,a,",",p,o,r,t,l,a,n,d,",",b,i,r,m,i,n,g,h,a,m,",",c,i,n,c,i,n,n,a
,,,,,,,,,,,,,,,,,,,,,i,s,",",a,n,c,h,o,r,a,g,e,",",p,h,o,e,n,i,x,",",s,a,n, ,d,i,e,g,o,",",a,n,c,h,o,r,a,g
,,,,,,,,,,,,,,,,,,,a,l,b,u,q,u,e,r,q,u,e,",",d,e,t,r,o,i,t,",",b,o,i,s,e,",",m,e,m,p,h,i,s,",",s,a,v,a,n,n,a
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,i,l,w,a,u,k,e,e,",",c,i,n
,,,,,,,,,,,,,a,l,b,u,q,u,e,r,q,u,e,",",h,o,n,o,l,u,l,u,",",s,a,n,t,a, ,m,o,n,i,c,a,",",o,a,k,l,a,n,d,",",d,e,t,r,o
,,,,,,,,,,,,,,,,,,,,,,,,,c,h,m,o,n,d,",",s,a,l,t, ,l,a,k,e, ,c,i,t,y,",",c,h,i,c,a,g,o,",",s,a,n,t,a
,,,,,,,,,,,,a,m,",",t,a,m,p,a, ,b,a,y,",",j,a,c,k,s,o,n,v,i,l,l,e,",",d,e,t,r,o,i,t,",",a,n,c,h,o,r,a,g,e,",",o,r,l,a
,,,,,,,,,,,,,,,,,,,,,,,,,q,u,e,r,q,u,e,",",s,p,o,k,a,n,e,",",o,m,a,h,a,",",s,a,v,a,n,n,a,h,",",c,i,n,c
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,h,i,c,a,g,o,",",j,a,c,k,s,o,n,v,i
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,a,k,l,a
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r,e,n,o,",",t,a,c,o,m,a,",",l,i,t,t,l,e, ,r,o,c,k,",",c
,,,,,,,,,,,,,,,,,,,,,,,,,,,c,o,l,u,m,b,u,s,",",r,e,n,o,",",p,a,l,o, ,a,l,t,o,",",n,e,w, ,o,r,l,e,a
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l,e, ,b,a,m
,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,o,e,n,i,x,",",p,h,o,e,n,i,x,",",c,o,l,u,m,b,u,s,",",l,o,s, ,a,n,g,e
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p,o,r,t,l,a,n,d,",",w,a,s,h,i,n,g,t,o,n,",",a,n,c,h,o,r,a,g,e
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,o,n,o,l,u
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l,i,t,t,l,e, ,r,o,c,k,",",m,i,l,w,a,u,k,e,e,",",b,u,f,f,a
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,o,u,s,t,o,n
,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,r,k,",",s,a,c,r,a,m,e,n,t,o,",",m,i,l,w,a,u,k,e,e,",",s,t, ,l,o,u,i
,,,,,,,,,,,,s,h,i,n,g,t,o,n,",",s,a,n,t,a, ,m,o,n,i,c,a,",",l,e, ,b,a,m,",",m,i,a,m,i,",",p,o,r,t,l,a,n,d,",",r,e,n,o
,,,,,,,,s,p,o,k,a,n,e,",",s,p,o,k,a,n,e,",",r,e,n,o,",",m,e,m,p,h,i,s,",",p,h,i,l,a,d,e,l,p,h,i,a,",",r,i,c,h,m,o,n,d,",",m
,,,,,,",",j,a,c,k,s,o,n,v,i,l,l,e,",",s,a,n,t,a, ,m,o,n,i,c,a,",",s,a,v,a,n,n,a,h,",",p,h,i,l,a,d,e,l,p,h,i,a,",",l,o,s, ,a
,,,,,,,e,s,",",l,e, ,b,a,m,",",p,o,r,t,l,a,n,d,",",b,o,s,t,o,n,",",d,e,t,r,o,i,t,",",p,i,t,t,s,b,u,r,g,h,",",c,h,i,c,a,g,o,","
,,,,,,,a,c,r,a,m,e,n,t,o,",",t,a,c,o,m,a,",",c,i,n,c,i,n,n,a,t,i,",",s,a,n,t,a, ,f,e,",",b,o,i,s,e,",",p,a,l,o, ,a,l,t,o,","
,,,,,,,",",b,o,i,s,e,",",m,o,n,t,e,r,e,y,",",w,a,s,h,i,n,g,t,o,n,",",o,m,a,h,a,",",c,h,i,c,a,g,o,",",s,a,n, ,a,n,t,o,n,i,o,","
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,o,n,o,l,u,l,u,",",o,l,y,m,p,i,a,",",m,i,a,m,i,",",h,o,u,s
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,u,n,t, ,v,a,l,l,e,y,",",p,o,r,t,l,a,n
,,,,,,,,,,,,,,,,,,,,,n,e,w, ,o,r,l,e,a,n,s,",",c,i,n,c,i,n,n,a,t,i,",",a,l,b,u,q,u,e,r,q,u,e,",",m,i,l,w
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,h,a,r,l,e,s,t,o,n,",",r,i,c,h,m,o,n
,,,,,,,,,,,,p,o,r,t,l,a,n,d,",",l,e, ,b,a,m,",",p,i,t,t,s,b,u,r,g,h,",",t,a,c,o,m,a,",",s,a,n, ,d,i,e,g,o,",",p,i,t,t
,,,,,,a,m,e,n,t,o,",",d,a,l,l,a,s,",",o,a,k,l,a,n,d,",",c,h,i,c,a,g,o,",",s,a,v,a,n,n,a,h,",",s,e,a,t,t,l,e,",",s,a,n, ,f,r,a
,,,,,,,,,,,,,,,,,,,,,, ,c,i,t,y,",",l,e, ,b,a,m,",",h,o,n,o,l,u,l,u,",",d,a,l,l,a,s,",",h,u,n,t, ,v,a,l,l
,,,,,,,,,,,,,,a,s, ,c,i,t,y,",",s,a,n, ,f,r,a,n,c,i,s,c,o,",",n,e,w, ,o,r,l,e,a,n,s,",",l,e, ,b,a,m,",",h,o,u,s,t
,,,,,,,,,,,,,,,o,e,n,i,x,",",s,a,n,t,a, ,f,e,",",h,o,n,o,l,u,l,u,",",o,r,l,a,n,d,o,",",n,e,w, ,y,o,r,k,",",n,e,w, 
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,i,n,n,e,a,p,o,l,i,s,",",s,a,v,a,n
,,,,,,,,,,,,,t,i,m,o,r,e,",",l,a,s, ,v,e,g,a,s,",",h,u,n,t, ,v,a,l,l,e,y,",",s,a,n,t,a, ,m,o,n,i,c,a,",",b,i,r,m,i
,,,,o,r,k,",",n,e,w, ,o,r,l,e,a,n,s,",",d,a,l,l,a,s,",",b,o,i,s,e,",",m,e,m,p,h,i,s,",",d,e,n,v,e,r,",",c,o,l,u,m,b,u,s,",",p,h,o
,,,,,,,,,,,,,,,,,,,,,,,,,,,s,a,v,a,n,n,a,h,",",c,o,l,u,m,b,u,s,",",c,o,l,u,m,b,u,s,",",h,u,n,t, ,v
,,,,,,,,,,,,,,,,,,,,,, ,c,i,t,y,",",c,o,l,u,m,b,u,s,",",p,h,o,e,n,i,x,",",l,i,t,t,l,e, ,r,o,c,k,",",s,t, 
,,,,,,,,,,,,,,,,m,i,l,w,a,u,k,e,e,",",m,e,m,p,h,i,s,",",d,e,t,r,o,i,t,",",c,e,n,t,r,a,l,i,a,",",c,l,e,v,e,l,a,n
,,,,,,,,,,,,,,,,,,,r,i,n,g,f,i,e,l,d,",",s,a,n, ,a,n,t,o,n,i,o,",",s,a,n, ,f,r,a,n,c,i,s,c,o,",",w,a,s,h,i
,,,,,,,,,,,,,,,,,,,,,,,,,,,,l,d,",",c,o,l,u,m,b,u,s,",",b,a,l,t,i,m,o,r,e,",",w,a,s,h,i,n,g,t,o,n
,,,,,,,,,,,,,,i,s,e,",",a,t,l,a,n,t,a,",",n,e,w, ,y,o,r,k,",",b,i,r,m,i,n,g,h,a,m,",",b,o,s,t,o,n,",",s,a,n,t,a, ,m
,,,,,,,,,,,,,,,,,,,,h,o,r,a,g,e,",",s,a,l,t, ,l,a,k,e, ,c,i,t,y,",",b,i,r,m,i,n,g,h,a,m,",",m,e,m,p,h,i,s
,,,,,,,,,,,,,,,,,,b,a,l,t,i,m,o,r,e,",",l,e, ,b,a,m,",",s,p,r,i,n,g,f,i,e,l,d,",",o,a,k,l,a,n,d,",",c,e,n,t,r
,,,,,,,,,,,",",a,l,b,u,q,u,e,r,q,u,e,",",a,t,l,a,n,t,a,",",t,a,m,p,a, ,b,a,y,",",m,i,n,n,e,a,p,o,l,i,s,",",c,e,n,t,r,a
,,,,,,,,,,,,,,,a,t,l,a,n,t,a,",",o,r,l,a,n,d,o,",",l,o,s, ,a,n,g,e,l,e,s,",",r,e,n,o,",",c,l,e,v,e,l,a,n,",",s,a,n
,,,,,,,,,,,,,,,l,i,t,t,l,e, ,r,o,c,k,",",o,l,y,m,p,i,a,",",d,a,l,l,a,s,",",r,i,c,h,m,o,n,d,",",p,h,i,l,a,d,e,l,p
,,,,,,,,,,,,,,,,n,t,a,",",m,i,n,n,e,a,p,o,l,i,s,",",l,o,s, ,a,n,g,e,l,e,s,",",j,a,c,k,s,o,n,v,i,l,l,e,",",s,a,n
,,,,,,,,,,,,,,,,l,o,s, ,a,n,g,e,l,e,s,",",b,o,s,t,o,n,",",t,a,c,o,m,a,",",b,a,l,t,i,m,o,r,e,",",n,e,w, ,y,o,r,k
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,a,k,l,a,n,d,",",s,a,n, ,f,r,a,n,c,i,s,c,o,",",b,o,i,s,e,",",m,i,l
,,,,,,,s,a,l,t, ,l,a,k,e, ,c,i,t,y,",",b,o,s,t,o,n,",",w,a,s,h,i,n,g,t,o,n,",",h,o,u,s,t,o,n,",",t,a,m,p,a, ,b,a,y,",",b,o
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,n,c,h,o,r,a,g,e,",",s,a,v,a
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,h,a,r,l,e,s,t,o,n,",",m,i,n,n,e,a,p,o
,,,,,,,,,,,,,,,,,,,,,,j,a,c,k,s,o,n,v,i,l,l,e,",",s,a,v,a,n,n,a,h,",",d,e,t,r,o,i,t,",",h,o,n,o,l,u,l,u
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,a,n, ,a,n,t,o,n,i,o,",",s,e,a,t,t,l,e,",",c
,,,,,,,,",",c,i,n,c,i,n,n,a,t,i,",",p,a,l,o, ,a,l,t,o,",",d,e,t,r,o,i,t,",",b,o,i,s,e,",",s,a,n,t,a, ,f,e,",",d,a,l,l,a,s,","
,,,,,,,,,,,,,,,,,,,,,,,,y,",",c,e,n,t,r,a,l,i,a,",",n,e,w, ,o,r,l,e,a,n,s,",",o,r,l,a,n,d,o,",",s,a,v,a
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,i,l,w,a,u,k,e,e
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,a,c,k,s,o,n,v,i,l,l,e,",",h,o,n,o,l,u,l,u,",",s,p,o,k
,,,,,,,,,,,,,,c,k,s,o,n,v,i,l,l,e,",",l,i,t,t,l,e, ,r,o,c,k,",",s,p,o,k,a,n,e,",",s,a,n,t,a, ,c,r,u,z,",",m,i,a,m
,,,,,,,,,,,,,,,,,,,,,,,o,r,l,a,n,d,o,",",s,e,a,t,t,l,e,",",b,a,l,t,i,m,o,r,e,",",c,e,n,t,r,a,l,i,a,",",b
,,,,,,,,,,,,,,,,,,,,,b,u,q,u,e,r,q,u,e,",",b,u,f,f,a,l,o,",",s,a,n, ,d,i,e,g,o,",",p,i,t,t,s,b,u,r,g,h,","
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,l,e,v,e,l,a,n,",",p,o,r,t,l,a,n,d,",",m,o
,,,,,,,,,,,,,,,,,,,,,,,,,,m,i,l,w,a,u,k,e,e,",",o,m,a,h,a,",",c,o,l,u,m,b,u,s,",",n,e,w, ,o,r,l,e,a
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,o,u,s,t,o,n,","
,,,e,l,p,h,i,a,",",n,e,w, ,o,r,l,e,a,n,s,",",j,a,c,k,s,o,n,v,i,l,l,e,",",a,t,l,a,n,t,a,",",l,i,t,t,l,e, ,r,o,c,k,",",c,l,e,v,e
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,a,n,t,a, ,f,e,",",n,e,w, ,y,o
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,e,n,t,r,a,l,i,a,",",l,a,s, ,v,e,g,a,s,",",r,i,c,h,m
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,a,m,p,a, 
,,,,,,,,,,,,,,,,c,h,i,c,a,g,o,",",o,m,a,h,a,",",b,o,s,t,o,n,",",m,o,n,t,e,r,e,y,",",m,e,m,p,h,i,s,",",s,p,o,k,a,n
,,,,,,,,j,a,c,k,s,o,n,v,i,l,l,e,",",p,i,t,t,s,b,u,r,g,h,",",m,o,n,t,e,r,e,y,",",s,t, ,l,o,u,i,s,",",n,e,w, ,y,o,r,k,",",c
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,i,n,c,i,n,n,a,t,i,",",b,i,r,m,i,n,g,h,a,m,",",t,a,m
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,i,n,c,i,n,n,a,t,i,",",s,e,a,t,t,l,e,",",o,a,k,l,a,n,d,",",p,h
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,m,a,h,a,",",d,e,n,v,e,r,",",s,e,a,t,t,l,e,",",d,e
,,r,o,i,t,",",d,e,n,v,e,r,",",c,h,i,c,a,g,o,",",s,t, ,l,o,u,i,s,",",j,a,c,k,s,o,n,v,i,l,l,e,",",p,h,o,e,n,i,x,",",b,i,r,m,i,n,g,h
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o, ,a,l,t,o,",",c,h,i,c,a,g,o,",",h,u,n,t, ,v,a,l,l,e,y,",",w,a,s,h
,,,,,,,,,,,,,,,,,,,,,,l,a,n,d,",",r,i,c,h,m,o,n,d,",",d,a,l,l,a,s,",",h,u,n,t, ,v,a,l,l,e,y,",",b,o,s,t,o
,,,,,,,,,,,,,,,,,,,,,,l,a,n,",",p,i,t,t,s,b,u,r,g,h,",",p,a,l,o, ,a,l,t,o,",",p,a,l,o, ,a,l,t,o,",",m,e,m
,,,,,,,,,,,,,,,,,,,,b,o,i,s,e,",",s,a,n, ,a,n,t,o,n,i,o,",",s,e,a,t,t,l,e,",",o,a,k,l,a,n,d,",",t,a,m,p,a, 
,,,,,,,,,,,,,,,,,,,,,,,,,,m,e,m,p,h,i,s,",",m,i,n,n,e,a,p,o,l,i,s,",",o,m,a,h,a,",",m,o,n,t,e,r,e,y
,,,,,,,,,t,a, ,m,o,n,i,c,a,",",d,e,n,v,e,r,",",b,i,r,m,i,n,g,h,a,m,",",c,e,n,t,r,a,l,i,a,",",s,a,n, ,f,r,a,n,c,i,s,c,o
,,,,,,,,,,,,,,,,,h,i,a,",",s,a,n, ,d,i,e,g,o,",",b,o,s,t,o,n,",",j,a,c,k,s,o,n,v,i,l,l,e,",",s,a,n, ,f,r,a,n,c
,,,,,,,,,,,,,,,,,o,r,k,",",t,a,c,o,m,a,",",c,o,l,u,m,b,u,s,",",s,a,c,r,a,m,e,n,t,o,",",t,a,c,o,m,a,",",h,o,n,o,l
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,o,u,s,t,o,n,",",l,i,t,t,l,e, ,r,o,c,k,",",b,i,r,m,i,n,g,h,a,m
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,i,n,n,e,a,p,o,l,i,s,",",s,a,n, ,f
,,,m,o,n,d,",",b,a,l,t,i,m,o,r,e,",",s,a,n,t,a, ,f,e,",",l,a,s, ,v,e,g,a,s,",",l,i,t,t,l,e, ,r,o,c,k,",",c,h,i,c,a,g,o,",",l,e, 
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,o,n,t,e,r,e,y,",",d,e,n,v,e,r,",",d,e,n,v,e,r,",",p,h,o,e,n,i,x
,,,,,,,o,n,i,c,a,",",s,a,n, ,a,n,t,o,n,i,o,",",s,a,n, ,f,r,a,n,c,i,s,c,o,",",h,o,u,s,t,o,n,",",s,a,n, ,d,i,e,g,o,",",p,i,t
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,s, ,c,i,t,y,",",s,p,r,i,n,g,f,i,e,l,d,",",k,a,n,s,a,s, ,c,i,t
,,,,,,,,,,,,,,v,a,n,n,a,h,",",s,a,n, ,f,r,a,n,c,i,s,c,o,",",h,o,n,o,l,u,l,u,",",s,t, ,l,o,u,i,s,",",d,e,n,v,e,r,","
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,a,c,o,m,a,",",o,r,l,a,n,d,o,",",b,i,r,m,i,n,g
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,a,n,s,a,s, ,c,i,t,y,",",s,a,c
,,,,,,,,,,,,,,,,,,,,,,,,,,,",",s,a,l,t, ,l,a,k,e, ,c,i,t,y,",",l,o,s, ,a,n,g,e,l,e,s,",",c,i,n,c,i
,,,,,,,,,,,,,,,,,,,,,,a,t,l,a,n,t,a,",",t,a,m,p,a, ,b,a,y,",",s,a,n,t,a, ,f,e,",",d,e,n,v,e,r,",",m,i,l,w
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l,a,n,d,",",l,e, ,b,a,m,",",o,l,y,m,p,i,a,",",p,h,i,l,a,d,e,l,p,h
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,u,i,s,",",s,a,n,t,a, ,c,r,u,z,",",p,h,o,e,n,i,x,",",o,r,l,a,n,d
,,,,,,,,,,,,,,,,,,l,o,u,i,s,",",p,o,r,t,l,a,n,d,",",c,h,a,r,l,e,s,t,o,n,",",a,n,c,h,o,r,a,g,e,",",o,m,a,h,a,","
,,,,,,,,,,,,,,,,,,,,,o,k,a,n,e,",",p,o,r,t,l,a,n,d,",",m,o,n,t,e,r,e,y,",",c,i,n,c,i,n,n,a,t,i,",",s,e,a,t
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,o,l,u,m,b,u,s,",",s,a,n, ,f,r,a,n,c,i,s,c,o,",",b,a,l,t,i,m,o
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,t
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,i,n,n,e,a,p,o,l,i,s,",",l,o,s, ,a,n,g,e,l,e,s,",",n,e
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,h,i,c,a,g,o,",",c,e,n,t,r,a,l,i,a,",",s,a,n, ,f,r,a,n,c,i,s,c,o
,,,,,,,,,,,,,,,,,,,,e,",",s,a,v,a,n,n,a,h,",",j,a,c,k,s,o,n,v,i,l,l,e,",",p,a,l,o, ,a,l,t,o,",",s,e,a,t,t,l
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,u,f,f,a,l,o,",",m,i,n,n,e,a
,,,,,,,,,,,,,,,,,,,,,m,o,n,t,e,r,e,y,",",c,h,a,r,l,e,s,t,o,n,",",w,a,s,h,i,n,g,t,o,n,",",p,o,r,t,l,a,n,d
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,a,l,l,a,s,",",d,a,l,l,a,s,",",s,a,l,t, ,l,a,k,e
,,,,,,,,o,n,",",a,l,b,u,q,u,e,r,q,u,e,",",n,e,w, ,o,r,l,e,a,n,s,",",c,h,i,c,a,g,o,",",l,o,s, ,a,n,g,e,l,e,s,",",p,h,o,e,n
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,o,i,s,e,",",c,l,e,v,e,l,a,n,",",l,a,s
,,,,,,,,,,,,,,,,,e, ,r,o,c,k,",",c,e,n,t,r,a,l,i,a,",",j,a,c,k,s,o,n,v,i,l,l,e,",",a,n,c,h,o,r,a,g,e,",",s,p,r
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,a,n,t,a, ,m,o,n,i,c,a,","
,,,,,,,,,,,,,,,,,,,,,,,,,,,b,a,l,t,i,m,o,r,e,",",m,i,n,n,e,a,p,o,l,i,s,",",h,u,n,t, ,v,a,l,l,e,y
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,o,n,o,l,u,l,u,",",s,a,n, ,d,i,e
,,,,,,,,,,,,,,,,,,,e,n,t,r,a,l,i,a,",",c,h,i,c,a,g,o,",",h,u,n,t, ,v,a,l,l,e,y,",",p,o,r,t,l,a,n,d,",",s,a,n
,,,,,,l,t, ,l,a,k,e, ,c,i,t,y,",",h,o,n,o,l,u,l,u,",",l,a,s, ,v,e,g,a,s,",",a,n,c,h,o,r,a,g,e,",",l,e, ,b,a,m,",",k,a,n,s,a
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,o,n,t,e,r,e,y,",",l,e, ,b,a,m,",",b,o,i,s,e,",",b,i,r,m,i
